¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦Ë±T¶m,¤g¦a,µf¤l¼æ¬q421~450¦a¸¹,788.83,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,720000,913,,0.0,0,©è©ã¶U´Ú©Ó±µ,RPPNMLTJMHKFFEQ86CA
¤¤®H¶m,¤g¦a,¤j¸q¬q121~150¦a¸¹,393.97,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3661000,9293,,0.0,0,,RPQNMLLKMHKFFDQ78CA
µf¸ô¶m,¤g¦a,µf¸ô¬q31~60¦a¸¹,250.77,,­·´º°Ï,ªL·~¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2900000,11564,,0.0,0,,RPQNMLLMLHKFFEQ98CA
¤»¸}¶m,¤g¦a,Ä¬­í¬q1171~1200¦a¸¹,210.21,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,890000,4234,,0.0,0,¦V°ê¦³°]²£§½©ÓÁÊ,RPUNMLRLLHKFFBQ07DA
¤»¸}¶m,¤g¦a,±[¶§¬q121~150¦a¸¹,71.74,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2387150,33275,,0.0,0,,RPQNMLOLMHKFFBQ09DA
¦Ë±T¶m,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¹Å¸q¿¤¦Ë±T¶mÆW¾ô§ø24¾F¤­¶¡­í31~60¸¹,99.73,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10401,¤g¦a3«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031222,173.92,4,2,3,¦³,µL,7750000,44561,¤@¼Ó¥­­±,0.0,0,,RPWNMLQKMHKFFEQ37CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¿³«n§ø12¾FÀY¾ô¸ô691~720¸¹,28.88,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811130,94.74000000000001,3,2,1,¦³,µL,1700000,17944,,0.0,0,,RPRNMLLJMHKFFCQ68CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mºÖ¼Ö§ø«Ø°ê¸ô¤T¬q124«Ñ8§Ë31~60¸¹,116.44,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0680924,109.14,3,1,3,¦³,µL,2000000,18325,,0.0,0,,RPVNMLTKMHKFFCQ37CA
¥Á¶¯¶m,¤g¦a,Âù´©¬q¦ó­í¤p¬q451~480¦a¸¹,1771.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1450000,819,,0.0,0,,RPUNMLRJMHKFFCQ96CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mªF´ò§øªF¶Õ´ò1~30¸¹,99.89,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a5«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040116,149.18,4,2,3,¦³,µL,5200000,34857,,0.0,0,,RPTPMLRJMHKFFCQ07CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«OÉ]¤Ó«O¨½¤Ó«O271~300¸¹,79.67,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841002,175.39,3,2,2,¦³,µL,2700000,15394,,0.0,0,,RPQNMLLJMHKFFDQ68CA
¦µ¤l¥«,¤g¦a,¤júA·}¬q¤j¶m¤p¬q61~90¦a¸¹,2199.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1900000,864,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLTJMHKFFBQ86CA
¥Á¶¯¶m,¤g¦a,¥Á¹A¬q811~840¦a¸¹,96.64,¦í,,,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,680000,7036,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPPNMLMJMHKFFCQ58CA
¥Á¶¯¶m,¤g¦a,ªQ¤l¸}¬q241~270¦a¸¹,2774.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3300000,1190,,0.0,0,,RPROMLKMLHKFFCQ88CA
¦µ¤l¥«,¤g¦a,¤å¤Æ¬q751~780¦a¸¹,21.7,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,350000,16129,,0.0,0,¤G¿Ëµ¥¥S§Ì¶¡¶R½æ ¤w¥Ó³øÃØ»P,RPPNMLTLLHKFFBQ66CA
ªF¥Û¶m,¤g¦a,³»ªF¥Û¬q¾¤©ú¤p¬q91~120¦a¸¹,200.0,,¯S©w±M¥Î°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1210000,6050,,0.0,0,,RPRNMLKMLHKFFBQ68CA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¤¯©M¤@¸ô1~30¸¹,224.69,¦í,,,10312,¤g¦a7«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031024,294.25,4,2,5,¦³,¦³,14800000,50297,,0.0,0,,RPQOMLMJMHKFFBQ68CA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¦Û¥ß¸ô13«Ñ1~30¸¹,107.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0640821,84.0,4,2,1,¦³,µL,2150000,25595,,0.0,0,,RPQNMLLJMHKFFBQ48CA
ªF¥Û¶m,¤g¦a,¶ó´ä·s¬q361~390¦a¸¹,541.66,,¤@¯ë¹A·~°Ï,¾i´Þ¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1638500,3025,,0.0,0,,RPTNMLKMLHKFFBQ88CA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¤j?·}1036«Ñ6§Ë1~30¸¹,100.03,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970408,277.2,4,2,2,¦³,¦³,5970000,21537,,0.0,0,,RPQNMLLMLHKFFBQ68CA
¤»¸}¶m,¤g¦a,´ä§À¼d¬q151~180¦a¸¹,282.83,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,380000,1344,,0.0,0,,RPRNMLLMLHKFFBQ78CA
ªF¥Û¶m,¤g¦a,¶ó´ä·s¬q391~420¦a¸¹,18.77,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,180000,9590,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLLMLHKFFBQ88CA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¤s³q¸ô1~30¸¹,33.48,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830512,109.1,3,2,2,¦³,¦³,2600000,23831,,0.0,0,,RPPNMLLJMHKFFBQ38CA
¦µ¤l¥«,¤g¦a,¤júA·}¬q¤j¶m¤p¬q211~240¦a¸¹,3164.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6960800,2200,,0.0,0,Åv§Q¤H¦@2¤H,¦U«ù¤À1/2;¦a¤W¦³°ªÀ£¹q,RPOPMLMJMHKFFBQ58CA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¶}¤¸¸ô116«Ñ1~30¸¹,78.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¤ì³y,0180320,66.51,3,1,1,¦³,µL,2831400,42571,,0.0,0,,RPTNMLLLMHKFFBQ98CA
ªF¥Û¶m,¤g¦a,·O¦w¬q781~810¦a¸¹,2621.84,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1302325,497,,0.0,0,Åv§Q¤Hµ¥3¤H¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLMLHKFFBQ58CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¿³«n§ø4¾F«Ø°ê¸ô¤T¬q237«Ñ31~60¸¹,94.78,¦í,,,10403,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830120,134.9,4,2,2,¦³,µL,1800000,13343,,0.0,0,,RPQNMLMJMHKFFCQ68CA
¤jªLÂí,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤jªLÂí¥­ªL¨½«H¸qµó51«Ñ1~30¸¹,59.01,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0851115,116.32,3,2,2,¦³,µL,2300000,19773,,0.0,0,,RPQNMLLJMHKFFCQ58CA
¤Ó«O¥«,¤g¦a,³Â¼d¬q1021~1050¦a¸¹,435.8,¦í,,,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8808000,20211,,0.0,0,,RPSNMLLMLHKFFDQ09CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¤¤ÉÜ§ø¤¤ÉÜ31~60¸¹,93.38,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0680720,97.6,3,1,2,¦³,µL,2000000,20492,,0.0,0,,RPWNMLLMLHKFFDQ86CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mºÖ¼Ö§ø29¾F°ñ¨¤1~30¸¹,22.74,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830808,127.92,3,2,2,¦³,¦³,2750000,21498,,0.0,0,,RPWNMLRJMHKFFCQ17CA
¥Á¶¯¶m,¤g¦a,ªQ¤l¸}¬q181~210¦a¸¹,3104.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5352000,1724,,0.0,0,,RPTNMLOKMHKFFCQ66CA
¥Á¶¯¶m,¤g¦a,ªFºa¬q931~960¦a¸¹,18.25,°Ó,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,82192,,0.0,0,¿ËÄÝ¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t«ù¤À¥¼¿ì«O¦sµn°O«Øª«¡C,RPVNMLPKMHKFFCQ96CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«OÉ]³»´ä¤láY31~60¸¹,7.73,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,5,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940815,11.52,1,1,1,¦³,µL,390000,33854,,0.0,0,,RPSNMLSJMHKFFDQ07DA
µf¸ô¶m,¤g¦a,ñF¤l¸}¬q181~210¦a¸¹,522.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6600000,12644,,0.0,0,,RPSNMLLJMHKFFEQ98CA
µf¸ô¶m,¤g¦a,ñF¤l¸}¬q181~210¦a¸¹,649.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8000000,12327,,0.0,0,,RPTNMLLJMHKFFEQ09CA
¤¤®H¶m,¤g¦a,ú[ú]¬q241~270¦a¸¹,4412.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6100000,1383,,0.0,0,,RPQNMLMJMHKFFDQ78CA
¥Á¶¯¶m,¤g¦a,¤û¤æ¤s¬q601~630¦a¸¹,1400.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1442000,1030,,0.0,0,¤Gµ¥¿Ë¶¡¤§¥æ©ö¡C,RPUNMLLMLHKFFCQ76EA
¤ô¤W¶m,¤g¦a,¤ô¦è¬q1051~1080¦a¸¹,631.74,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13300000,21053,,0.0,0,,RPVNMLTLMHKFFDQ77EA
¦Ë±T¶m,¤g¦a,·à¤lÀY¬q511~540¦a¸¹,642.5,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1670500,2600,,0.0,0,,RPUNMLLJMHKFFEQ76EA
¦Ë±T¶m,¤g¦a,¯uªZ¬q151~180¦a¸¹,132.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3280000,24848,,0.0,0,,RPPNMLSJMHKFFEQ96EA
¦µ¤l¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¦µ¤l¥«¥|ºû¸ô¤@¬q584«Ñ1~30¸¹,10.86,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h¡A¤Q¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850815,87.82,3,1,2,¦³,¦³,2000000,22774,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLSLMHKFFBQ27EA
¥Á¶¯¶m,¤g¦a,¥Á¥_¬q871~900¦a¸¹,7.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,90000,12857,,0.0,0,,RPTNMLLJMHKFFCQ09EA
¥Á¶¯¶m,¤g¦a,¥Á¥_¬q871~900¦a¸¹,33.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,549037,16637,,0.0,0,,RPUNMLLJMHKFFCQ56EA
¥Á¶¯¶m,¤g¦a,¥Á¥_¬q871~900¦a¸¹,20.0,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,332750,16638,,0.0,0,,RPVNMLLJMHKFFCQ66EA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m©¾©M§ø¬õ¤ò¼d1~30¸¹,114.01,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840620,171.37,4,2,2,¦³,µL,2860000,16689,,0.0,0,,RPTNMLMJMHKFFDQ09CA
¤Ó«O¥«,¤g¦a,¹L·¾¬q¹L·¾¤p¬q1801~1830¦a¸¹,6070.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9360000,1542,,0.0,0,,RPUNMLMJMHKFFDQ56CA
¤ô¤W¶m,¤g¦a,¤ô¤W¬q¤ô¤W¤p¬q61~90¦a¸¹,1377.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3750000,2723,,0.0,0,,RPVNMLMJMHKFFDQ66CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m©¾©M§ø¥Û¥J¬û1~30¸¹,116.73,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¿j³y,0700605,63.27,0,0,0,¦³,µL,900000,14225,,0.0,0,,RPPNMLKKMHKFFDQ58CA
¤Ó«O¥«,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤Ó«OÉ]³Â¼d¨½19¾F¥_´ä¸ô¤G¬q403«Ñ31~60¸¹,88.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810704,152.45,4,2,3,¦³,µL,4700000,30830,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLSKMHKFFDQ96CA
¤ô¤W¶m,¤g¦a,«n¹t¬q«n©M¤p¬q1471~1500¦a¸¹,891.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1380000,1549,,0.0,0,,RPUNMLOLMHKFFDQ96CA
¦Ë±T¶m,¤g¦a,¼Ì¾ð©W¬q811~840¦a¸¹,2000.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,160000,80,,0.0,0,¦ì¸m°¾»÷¡AµL¹ï¥~Ápµ¸¹D¸ô¡AÄé¤ìÂO¥Í¡C,RPQNMLKKMHKFFEQ78CA
¦Ë±T¶m,¤g¦a,¼Ì¾ð©W¬q841~870¦a¸¹,1000.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,150000,150,,0.0,0,¦ì¸m°¾»÷¡AµL¹ï¥~Ápµ¸¹D¸ô¡AÄé¤ìÂO¥Í¡C,RPPNMLLJMHKFFEQ68CA
±ö¤s¶m,¤g¦a,Às²´ªL¬q481~510¦a¸¹,79.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12000,152,,0.0,0,¦ì¸m°¾»÷¡AµL¹ï¥~Ápµ¸¹D¸ô¡AÄé¤ìÂO¥Í¡C,RPQNMLLJMHKFFEQ78CA
µf¸ô¶m,¤g¦a,ñF¤l¸}¬q181~210¦a¸¹,558.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7000000,12545,,0.0,0,,RPRNMLLJMHKFFEQ88CA
¤ô¤W¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¤ô¤W¶m¤jÔ³§ø¤jÔ³§À31~60¸¹,123.88,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880716,121.04,5,1,3,¦³,µL,3770000,31147,,0.0,0,,RPRNMLTJMHKFFDQ07DA
¥¬³UÂí,¤g¦a,ÃS´ä¬q391~420¦a¸¹,21265.14,,¯S©w±M¥Î°Ï,¾i´Þ¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8800000,414,,0.0,0,,RPPNMLPKMHKFFBQ98DA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¹Å¸q¿¤¥Á¶¯¶mºÖ¼Ö§ø1¾F°ñ¨¤¸ô1~30¸¹,35.67,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830808,200.94,3,2,3,¦³,¦³,3200000,15925,©Y¹D¾÷±ñ,0.0,0,,RPPNMLSKMHKFFCQ66CA
¥Á¶¯¶m,¤g¦a,·sÉÜ¤l¬q61~90¦a¸¹,580.33,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4915400,8470,,0.0,0,,RPPNMLTKMHKFFCQ76CA
¥Á¶¯¶m,¤g¦a,·sÉÜ¤l¬q61~90¦a¸¹,1158.67,¦í,,,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9814000,8470,,0.0,0,,RPRNMLTKMHKFFCQ96CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶mªF´ò§øªF¶Õ´ò1~30¸¹,100.89,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a4«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040116,149.34,4,2,3,¦³,µL,5000000,33481,,0.0,0,,RPVPMLRJMHKFFCQ27CA
·s´ä¶m,¤g¦a,·Ë¥_¬q·Ë¥_¤p¬q421~450¦a¸¹,538.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,420000,781,,0.0,0,¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLSJMHKFFCQ56CA
¥Á¶¯¶m,©Ð¦a(¤g¦a+«Øª«),¹Å¸q¿¤¥Á¶¯¶m¤T¿³§ø7¾F¤T¿³¸ô151~180¸¹,104.58,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950823,228.34,8,2,8,¦³,µL,7200000,31532,,0.0,0,,RPWNMLNKMHKFFCQ86CA
¤¤®H¶m,¤g¦a,íB¥JªL¬q751~780¦a¸¹,441.32,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,950000,2153,,0.0,0,¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPUNMLLJMHKFFDQ09CA
·s´ä¶m,¤g¦a,¤T¶¡­í¬q811~840¦a¸¹,3652.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5271000,1443,,0.0,0,,RPSNMLLLMHKFFCQ98CA
·s´ä¶m,¤g¦a,¤ë¬Ü¼æ¬q¤ë¬Ü¤p¬q121~150¦a¸¹,3354.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5835900,1740,,0.0,0,,RPTNMLLJMHKFFCQ88CA
